nacionalidad,anyo,ambito,sexo,total
CAMERÚN,2021,DISCRIMINACIÓN GENERACIONAL,Femenino,0
CAMERÚN,2021,DISCRIMINACIÓN GENERACIONAL,Masculino,0
CAMERÚN,2021,DISCRIMINACIÓN GENERACIONAL,Persona jurídica,0
CAMERÚN,2021,DISCRIMINACIÓN GENERACIONAL,Se desconoce,0
CAMERÚN,2021,DISCRIMINACIÓN GENERACIONAL,TOTAL sexo,0
CANADÁ,2021,DISCRIMINACIÓN GENERACIONAL,Femenino,0
CANADÁ,2021,DISCRIMINACIÓN GENERACIONAL,Masculino,0
CANADÁ,2021,DISCRIMINACIÓN GENERACIONAL,Persona jurídica,0
CANADÁ,2021,DISCRIMINACIÓN GENERACIONAL,Se desconoce,0
CANADÁ,2021,DISCRIMINACIÓN GENERACIONAL,TOTAL sexo,0
CHAD REP. DEL,2021,DISCRIMINACIÓN GENERACIONAL,Femenino,0
CHAD REP. DEL,2021,DISCRIMINACIÓN GENERACIONAL,Masculino,0
CHAD REP. DEL,2021,DISCRIMINACIÓN GENERACIONAL,Persona jurídica,0
CHAD REP. DEL,2021,DISCRIMINACIÓN GENERACIONAL,Se desconoce,0
CHAD REP. DEL,2021,DISCRIMINACIÓN GENERACIONAL,TOTAL sexo,0
CHILE,2021,DISCRIMINACIÓN GENERACIONAL,Femenino,0
CHILE,2021,DISCRIMINACIÓN GENERACIONAL,Masculino,0
CHILE,2021,DISCRIMINACIÓN GENERACIONAL,Persona jurídica,0
CHILE,2021,DISCRIMINACIÓN GENERACIONAL,Se desconoce,0
CHILE,2021,DISCRIMINACIÓN GENERACIONAL,TOTAL sexo,0
CHINA POPULAR,2021,DISCRIMINACIÓN GENERACIONAL,Femenino,0
CHINA POPULAR,2021,DISCRIMINACIÓN GENERACIONAL,Masculino,0
CHINA POPULAR,2021,DISCRIMINACIÓN GENERACIONAL,Persona jurídica,0
CHINA POPULAR,2021,DISCRIMINACIÓN GENERACIONAL,Se desconoce,0
CHINA POPULAR,2021,DISCRIMINACIÓN GENERACIONAL,TOTAL sexo,0
CHINA TAIWÁN,2021,DISCRIMINACIÓN GENERACIONAL,Femenino,0
CHINA TAIWÁN,2021,DISCRIMINACIÓN GENERACIONAL,Masculino,0
CHINA TAIWÁN,2021,DISCRIMINACIÓN GENERACIONAL,Persona jurídica,0
CHINA TAIWÁN,2021,DISCRIMINACIÓN GENERACIONAL,Se desconoce,0
CHINA TAIWÁN,2021,DISCRIMINACIÓN GENERACIONAL,TOTAL sexo,0
CHIPRE,2021,DISCRIMINACIÓN GENERACIONAL,Femenino,0
CHIPRE,2021,DISCRIMINACIÓN GENERACIONAL,Masculino,0
CHIPRE,2021,DISCRIMINACIÓN GENERACIONAL,Persona jurídica,0
CHIPRE,2021,DISCRIMINACIÓN GENERACIONAL,Se desconoce,0
CHIPRE,2021,DISCRIMINACIÓN GENERACIONAL,TOTAL sexo,0
COLOMBIA,2021,DISCRIMINACIÓN GENERACIONAL,Femenino,0
COLOMBIA,2021,DISCRIMINACIÓN GENERACIONAL,Masculino,0
COLOMBIA,2021,DISCRIMINACIÓN GENERACIONAL,Persona jurídica,0
COLOMBIA,2021,DISCRIMINACIÓN GENERACIONAL,Se desconoce,0
COLOMBIA,2021,DISCRIMINACIÓN GENERACIONAL,TOTAL sexo,0
CONGO-BRAZZAVILLE,2021,DISCRIMINACIÓN GENERACIONAL,Femenino,0
CONGO-BRAZZAVILLE,2021,DISCRIMINACIÓN GENERACIONAL,Masculino,0
CONGO-BRAZZAVILLE,2021,DISCRIMINACIÓN GENERACIONAL,Persona jurídica,0
CONGO-BRAZZAVILLE,2021,DISCRIMINACIÓN GENERACIONAL,Se desconoce,0
CONGO-BRAZZAVILLE,2021,DISCRIMINACIÓN GENERACIONAL,TOTAL sexo,0
COREA NORTE,2021,DISCRIMINACIÓN GENERACIONAL,Femenino,0
COREA NORTE,2021,DISCRIMINACIÓN GENERACIONAL,Masculino,0
COREA NORTE,2021,DISCRIMINACIÓN GENERACIONAL,Persona jurídica,0
COREA NORTE,2021,DISCRIMINACIÓN GENERACIONAL,Se desconoce,0
COREA NORTE,2021,DISCRIMINACIÓN GENERACIONAL,TOTAL sexo,0
COREA SUR,2021,DISCRIMINACIÓN GENERACIONAL,Femenino,0
COREA SUR,2021,DISCRIMINACIÓN GENERACIONAL,Masculino,0
COREA SUR,2021,DISCRIMINACIÓN GENERACIONAL,Persona jurídica,0
COREA SUR,2021,DISCRIMINACIÓN GENERACIONAL,Se desconoce,0
COREA SUR,2021,DISCRIMINACIÓN GENERACIONAL,TOTAL sexo,0
COSTA DE MARFIL,2021,DISCRIMINACIÓN GENERACIONAL,Femenino,0
COSTA DE MARFIL,2021,DISCRIMINACIÓN GENERACIONAL,Masculino,0
COSTA DE MARFIL,2021,DISCRIMINACIÓN GENERACIONAL,Persona jurídica,0
COSTA DE MARFIL,2021,DISCRIMINACIÓN GENERACIONAL,Se desconoce,0
COSTA DE MARFIL,2021,DISCRIMINACIÓN GENERACIONAL,TOTAL sexo,0
COSTA RICA,2021,DISCRIMINACIÓN GENERACIONAL,Femenino,0
COSTA RICA,2021,DISCRIMINACIÓN GENERACIONAL,Masculino,0
COSTA RICA,2021,DISCRIMINACIÓN GENERACIONAL,Persona jurídica,0
COSTA RICA,2021,DISCRIMINACIÓN GENERACIONAL,Se desconoce,0
COSTA RICA,2021,DISCRIMINACIÓN GENERACIONAL,TOTAL sexo,0
CROACIA,2021,DISCRIMINACIÓN GENERACIONAL,Femenino,0
CROACIA,2021,DISCRIMINACIÓN GENERACIONAL,Masculino,0
CROACIA,2021,DISCRIMINACIÓN GENERACIONAL,Persona jurídica,0
CROACIA,2021,DISCRIMINACIÓN GENERACIONAL,Se desconoce,0
CROACIA,2021,DISCRIMINACIÓN GENERACIONAL,TOTAL sexo,0
CUBA,2021,DISCRIMINACIÓN GENERACIONAL,Femenino,0
CUBA,2021,DISCRIMINACIÓN GENERACIONAL,Masculino,0
CUBA,2021,DISCRIMINACIÓN GENERACIONAL,Persona jurídica,0
CUBA,2021,DISCRIMINACIÓN GENERACIONAL,Se desconoce,0
CUBA,2021,DISCRIMINACIÓN GENERACIONAL,TOTAL sexo,0
DINAMARCA,2021,DISCRIMINACIÓN GENERACIONAL,Femenino,0
DINAMARCA,2021,DISCRIMINACIÓN GENERACIONAL,Masculino,0
DINAMARCA,2021,DISCRIMINACIÓN GENERACIONAL,Persona jurídica,0
DINAMARCA,2021,DISCRIMINACIÓN GENERACIONAL,Se desconoce,0
DINAMARCA,2021,DISCRIMINACIÓN GENERACIONAL,TOTAL sexo,0
DOMINICA,2021,DISCRIMINACIÓN GENERACIONAL,Femenino,0
DOMINICA,2021,DISCRIMINACIÓN GENERACIONAL,Masculino,0
DOMINICA,2021,DISCRIMINACIÓN GENERACIONAL,Persona jurídica,0
DOMINICA,2021,DISCRIMINACIÓN GENERACIONAL,Se desconoce,0
DOMINICA,2021,DISCRIMINACIÓN GENERACIONAL,TOTAL sexo,0
ECUADOR,2021,DISCRIMINACIÓN GENERACIONAL,Femenino,0
ECUADOR,2021,DISCRIMINACIÓN GENERACIONAL,Masculino,0
ECUADOR,2021,DISCRIMINACIÓN GENERACIONAL,Persona jurídica,0
ECUADOR,2021,DISCRIMINACIÓN GENERACIONAL,Se desconoce,0
ECUADOR,2021,DISCRIMINACIÓN GENERACIONAL,TOTAL sexo,0
EE.UU.,2021,DISCRIMINACIÓN GENERACIONAL,Femenino,0
EE.UU.,2021,DISCRIMINACIÓN GENERACIONAL,Masculino,0
EE.UU.,2021,DISCRIMINACIÓN GENERACIONAL,Persona jurídica,0
EE.UU.,2021,DISCRIMINACIÓN GENERACIONAL,Se desconoce,0
EE.UU.,2021,DISCRIMINACIÓN GENERACIONAL,TOTAL sexo,0
EGIPTO,2021,DISCRIMINACIÓN GENERACIONAL,Femenino,0
EGIPTO,2021,DISCRIMINACIÓN GENERACIONAL,Masculino,0
EGIPTO,2021,DISCRIMINACIÓN GENERACIONAL,Persona jurídica,0
EGIPTO,2021,DISCRIMINACIÓN GENERACIONAL,Se desconoce,0
EGIPTO,2021,DISCRIMINACIÓN GENERACIONAL,TOTAL sexo,0
EL SALVADOR,2021,DISCRIMINACIÓN GENERACIONAL,Femenino,0
EL SALVADOR,2021,DISCRIMINACIÓN GENERACIONAL,Masculino,0
EL SALVADOR,2021,DISCRIMINACIÓN GENERACIONAL,Persona jurídica,0
EL SALVADOR,2021,DISCRIMINACIÓN GENERACIONAL,Se desconoce,0
EL SALVADOR,2021,DISCRIMINACIÓN GENERACIONAL,TOTAL sexo,0
EMIRATOS ÁRABES,2021,DISCRIMINACIÓN GENERACIONAL,Femenino,0
EMIRATOS ÁRABES,2021,DISCRIMINACIÓN GENERACIONAL,Masculino,0
EMIRATOS ÁRABES,2021,DISCRIMINACIÓN GENERACIONAL,Persona jurídica,0
EMIRATOS ÁRABES,2021,DISCRIMINACIÓN GENERACIONAL,Se desconoce,0
EMIRATOS ÁRABES,2021,DISCRIMINACIÓN GENERACIONAL,TOTAL sexo,0
ESLOVAQUIA,2021,DISCRIMINACIÓN GENERACIONAL,Femenino,0
ESLOVAQUIA,2021,DISCRIMINACIÓN GENERACIONAL,Masculino,0
ESLOVAQUIA,2021,DISCRIMINACIÓN GENERACIONAL,Persona jurídica,0
ESLOVAQUIA,2021,DISCRIMINACIÓN GENERACIONAL,Se desconoce,0
ESLOVAQUIA,2021,DISCRIMINACIÓN GENERACIONAL,TOTAL sexo,0
ESLOVENIA,2021,DISCRIMINACIÓN GENERACIONAL,Femenino,0
ESLOVENIA,2021,DISCRIMINACIÓN GENERACIONAL,Masculino,0
ESLOVENIA,2021,DISCRIMINACIÓN GENERACIONAL,Persona jurídica,0
ESLOVENIA,2021,DISCRIMINACIÓN GENERACIONAL,Se desconoce,0
ESLOVENIA,2021,DISCRIMINACIÓN GENERACIONAL,TOTAL sexo,0
ESPAÑA,2021,DISCRIMINACIÓN GENERACIONAL,Femenino,0
ESPAÑA,2021,DISCRIMINACIÓN GENERACIONAL,Masculino,0
ESPAÑA,2021,DISCRIMINACIÓN GENERACIONAL,Persona jurídica,0
ESPAÑA,2021,DISCRIMINACIÓN GENERACIONAL,Se desconoce,0
ESPAÑA,2021,DISCRIMINACIÓN GENERACIONAL,TOTAL sexo,0
ETIOPÍA,2021,DISCRIMINACIÓN GENERACIONAL,Femenino,0
ETIOPÍA,2021,DISCRIMINACIÓN GENERACIONAL,Masculino,0
ETIOPÍA,2021,DISCRIMINACIÓN GENERACIONAL,Persona jurídica,0
ETIOPÍA,2021,DISCRIMINACIÓN GENERACIONAL,Se desconoce,0
ETIOPÍA,2021,DISCRIMINACIÓN GENERACIONAL,TOTAL sexo,0
FILIPINAS,2021,DISCRIMINACIÓN GENERACIONAL,Femenino,0
FILIPINAS,2021,DISCRIMINACIÓN GENERACIONAL,Masculino,0
FILIPINAS,2021,DISCRIMINACIÓN GENERACIONAL,Persona jurídica,0
FILIPINAS,2021,DISCRIMINACIÓN GENERACIONAL,Se desconoce,0
FILIPINAS,2021,DISCRIMINACIÓN GENERACIONAL,TOTAL sexo,0
FINLANDIA,2021,DISCRIMINACIÓN GENERACIONAL,Femenino,0
FINLANDIA,2021,DISCRIMINACIÓN GENERACIONAL,Masculino,0
FINLANDIA,2021,DISCRIMINACIÓN GENERACIONAL,Persona jurídica,0
FINLANDIA,2021,DISCRIMINACIÓN GENERACIONAL,Se desconoce,0
FINLANDIA,2021,DISCRIMINACIÓN GENERACIONAL,TOTAL sexo,0
FRANCIA,2021,DISCRIMINACIÓN GENERACIONAL,Femenino,0
FRANCIA,2021,DISCRIMINACIÓN GENERACIONAL,Masculino,0
FRANCIA,2021,DISCRIMINACIÓN GENERACIONAL,Persona jurídica,0
FRANCIA,2021,DISCRIMINACIÓN GENERACIONAL,Se desconoce,0
FRANCIA,2021,DISCRIMINACIÓN GENERACIONAL,TOTAL sexo,0
GABÓN,2021,DISCRIMINACIÓN GENERACIONAL,Femenino,0
GABÓN,2021,DISCRIMINACIÓN GENERACIONAL,Masculino,0
GABÓN,2021,DISCRIMINACIÓN GENERACIONAL,Persona jurídica,0
GABÓN,2021,DISCRIMINACIÓN GENERACIONAL,Se desconoce,0
GABÓN,2021,DISCRIMINACIÓN GENERACIONAL,TOTAL sexo,0
GAMBIA,2021,DISCRIMINACIÓN GENERACIONAL,Femenino,0
GAMBIA,2021,DISCRIMINACIÓN GENERACIONAL,Masculino,0
GAMBIA,2021,DISCRIMINACIÓN GENERACIONAL,Persona jurídica,0
GAMBIA,2021,DISCRIMINACIÓN GENERACIONAL,Se desconoce,0
GAMBIA,2021,DISCRIMINACIÓN GENERACIONAL,TOTAL sexo,0
GEORGIA,2021,DISCRIMINACIÓN GENERACIONAL,Femenino,0
GEORGIA,2021,DISCRIMINACIÓN GENERACIONAL,Masculino,0
GEORGIA,2021,DISCRIMINACIÓN GENERACIONAL,Persona jurídica,0
GEORGIA,2021,DISCRIMINACIÓN GENERACIONAL,Se desconoce,0
GEORGIA,2021,DISCRIMINACIÓN GENERACIONAL,TOTAL sexo,0
GHANA,2021,DISCRIMINACIÓN GENERACIONAL,Femenino,0
GHANA,2021,DISCRIMINACIÓN GENERACIONAL,Masculino,0
GHANA,2021,DISCRIMINACIÓN GENERACIONAL,Persona jurídica,0
GHANA,2021,DISCRIMINACIÓN GENERACIONAL,Se desconoce,0
GHANA,2021,DISCRIMINACIÓN GENERACIONAL,TOTAL sexo,0
GRANADA,2021,DISCRIMINACIÓN GENERACIONAL,Femenino,0
GRANADA,2021,DISCRIMINACIÓN GENERACIONAL,Masculino,0
GRANADA,2021,DISCRIMINACIÓN GENERACIONAL,Persona jurídica,0
GRANADA,2021,DISCRIMINACIÓN GENERACIONAL,Se desconoce,0
GRANADA,2021,DISCRIMINACIÓN GENERACIONAL,TOTAL sexo,0
GRECIA,2021,DISCRIMINACIÓN GENERACIONAL,Femenino,0
GRECIA,2021,DISCRIMINACIÓN GENERACIONAL,Masculino,0
GRECIA,2021,DISCRIMINACIÓN GENERACIONAL,Persona jurídica,0
GRECIA,2021,DISCRIMINACIÓN GENERACIONAL,Se desconoce,0
GRECIA,2021,DISCRIMINACIÓN GENERACIONAL,TOTAL sexo,0
GUATEMALA,2021,DISCRIMINACIÓN GENERACIONAL,Femenino,0
GUATEMALA,2021,DISCRIMINACIÓN GENERACIONAL,Masculino,0
GUATEMALA,2021,DISCRIMINACIÓN GENERACIONAL,Persona jurídica,0
GUATEMALA,2021,DISCRIMINACIÓN GENERACIONAL,Se desconoce,0
GUATEMALA,2021,DISCRIMINACIÓN GENERACIONAL,TOTAL sexo,0
GUINEA BISAU,2021,DISCRIMINACIÓN GENERACIONAL,Femenino,0
GUINEA BISAU,2021,DISCRIMINACIÓN GENERACIONAL,Masculino,0
GUINEA BISAU,2021,DISCRIMINACIÓN GENERACIONAL,Persona jurídica,0
