year,sex,age_group,cause_chapter,cause,deaths,data_type,series_cod
2000,all,15-19,,Tumor maligno del esófago,0,Definitivo,ECM36474
2000,all,15-19,,Tumor maligno del hígado y vías biliares intrahepáticas,3,Definitivo,ECM36470
2000,all,15-19,,"Tumor maligno del labio, de la cavidad bucal y de la faringe",1,Definitivo,ECM36475
2000,all,15-19,,Tumor maligno del ovario,0,Definitivo,ECM36458
2000,all,15-19,,Tumor maligno del páncreas,1,Definitivo,ECM36469
2000,all,15-19,,"Tumor maligno del recto, de la porción rectosigmoide y del ano",1,Definitivo,ECM36471
2000,all,15-19,,"Tumor maligno del riñón, excepto pelvis renal",2,Definitivo,ECM36454
2000,all,15-19,,Tumores benignos,0,Definitivo,ECM36445
2000,all,15-19,,Tumores in situ,0,Definitivo,ECM36446
2000,all,15-19,,Tumores malignos de otros órganos genitales femeninos,0,Definitivo,ECM36457
2000,all,15-19,,Tumores malignos de otros órganos genitales masculinos,1,Definitivo,ECM36455
2000,all,15-19,,Tumores malignos del hueso y de los cartílagos articulares,25,Definitivo,ECM36464
2000,all,15-19,,"Tumores malignos del tejido linfático, de los órganos hematopoyéticos y de tejidos afines, excepto leucemia",20,Definitivo,ECM36448
2000,all,15-19,,"VIH+ (portador, evidencias de laboratorio del VIH, ...)",0,Definitivo,ECM34178
2000,all,15-19,,"Úlcera de estómago, duodeno y yeyuno",0,Definitivo,ECM38190
2000,all,15-19,I,Enfermedades infecciosas y parasitarias,26,Definitivo,ECM1417
2000,all,15-19,I-XXII,Todas las causas,1198,Definitivo,ECM1480
2000,all,15-19,II,Tumores,141,Definitivo,ECM1354
2000,all,15-19,III,"Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",5,Definitivo,ECM1291
2000,all,15-19,IV,"Enfermedades endocrinas, nutricionales y metabólicas",13,Definitivo,ECM1228
2000,all,15-19,IX,Enfermedades del sistema circulatorio,40,Definitivo,ECM1039
2000,all,15-19,V,Trastornos mentales y del comportamiento,1,Definitivo,ECM1165
2000,all,15-19,VI-VIII,Enfermedades del sistema nervioso y de los órganos de los sentidos,62,Definitivo,ECM1102
2000,all,15-19,X,Enfermedades del sistema respiratorio,26,Definitivo,ECM976
2000,all,15-19,XI,Enfermedades del sistema digestivo,13,Definitivo,ECM913
2000,all,15-19,XII,Enfermedades de la piel y del tejido subcutáneo,0,Definitivo,ECM850
2000,all,15-19,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,7,Definitivo,ECM787
2000,all,15-19,XIV,Enfermedades del sistema genitourinario,7,Definitivo,ECM724
2000,all,15-19,XV,"Embarazo, parto y puerperio",1,Definitivo,ECM661
2000,all,15-19,XVI,Afecciones originadas en el periodo perinatal,1,Definitivo,ECM598
2000,all,15-19,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",34,Definitivo,ECM535
2000,all,15-19,XVIII,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",27,Definitivo,ECM472
2000,all,15-19,XX,Causas externas de mortalidad,794,Definitivo,ECM409
2000,all,20-24,,Accidentes de tráfico,829,Definitivo,ECM40300
2000,all,20-24,,"Accidentes por fuego, humo y sustancias calientes",7,Definitivo,ECM40296
2000,all,20-24,,Agresiones (homicidio),30,Definitivo,ECM40291
2000,all,20-24,,"Ahogamiento, sumersión y sofocación accidentales",58,Definitivo,ECM40297
2000,all,20-24,,Artritis reumatoide y osteoartrosis,0,Definitivo,ECM38848
2000,all,20-24,,Asma,5,Definitivo,ECM452884
2000,all,20-24,,Aterosclerosis,0,Definitivo,ECM37839
2000,all,20-24,,COVID-19. Virus identificado,0,Definitivo,ECM462138
2000,all,20-24,,COVID-19. Virus no identificado (sospechoso),0,Definitivo,ECM462072
2000,all,20-24,,Caídas accidentales,45,Definitivo,ECM40298
2000,all,20-24,,Ciertos trastornos que afectan al mecanismo de la inmunidad,0,Definitivo,ECM36753
2000,all,20-24,,Cirrosis y otras enfermedades crónicas del hígado,2,Definitivo,ECM38182
2000,all,20-24,,Complicaciones de la atención médica y quirúrgica,3,Definitivo,ECM40289
2000,all,20-24,,Diabetes mellitus,1,Definitivo,ECM36880
2000,all,20-24,,Enfermedad de Alzheimer,0,Definitivo,ECM37314
2000,all,20-24,,Enfermedad meningocócica,2,Definitivo,ECM34429
2000,all,20-24,,Enfermedad vascular intestinal,1,Definitivo,ECM38183
2000,all,20-24,,Enfermedades cardíacas reumáticas crónicas,0,Definitivo,ECM37846
2000,all,20-24,,Enfermedades cerebrovasculares,29,Definitivo,ECM37840
2000,all,20-24,,Enfermedades crónicas de las vías respiratorias inferiores (excepto asma),4,Definitivo,ECM452885
2000,all,20-24,,Enfermedades de la sangre y de los órganos hematopoyéticos,8,Definitivo,ECM36754
2000,all,20-24,,Enfermedades de los órganos genitales femeninos y trastornos de la mama,0,Definitivo,ECM39092
2000,all,20-24,,Enfermedades de los órganos genitales masculinos,1,Definitivo,ECM39093
2000,all,20-24,,Enfermedades del riñón y del uréter,9,Definitivo,ECM39094
2000,all,20-24,,Enfermedades hipertensivas,1,Definitivo,ECM37845
2000,all,20-24,,Enfermedades infecciosas intestinales,0,Definitivo,ECM34555
2000,all,20-24,,Enteritis y colitis no infecciosas,0,Definitivo,ECM38184
2000,all,20-24,,Envenenamiento accidental por psicofármacos y drogas de abuso,72,Definitivo,ECM40295
2000,all,20-24,,Eventos de intención no determinada,7,Definitivo,ECM40290
2000,all,20-24,,Hepatitis vírica,2,Definitivo,ECM34303
2000,all,20-24,,Infarto agudo de miocardio,8,Definitivo,ECM37844
2000,all,20-24,,Influenza (gripe) (incluye gripe aviar y gripe A),1,Definitivo,ECM452887
2000,all,20-24,,Insuficiencia cardíaca,10,Definitivo,ECM37842
2000,all,20-24,,Insuficiencia respiratoria,8,Definitivo,ECM452883
2000,all,20-24,,Leucemia,29,Definitivo,ECM36414
2000,all,20-24,,Malformaciones congénitas del sistema circulatorio,15,Definitivo,ECM39288
2000,all,20-24,,Malformaciones congénitas del sistema nervioso,6,Definitivo,ECM39289
2000,all,20-24,,Melanoma maligno de la piel,6,Definitivo,ECM36430
2000,all,20-24,,Meningitis (otras en 003),5,Definitivo,ECM37315
2000,all,20-24,,Muerte súbita infantil,0,Definitivo,ECM39533
2000,all,20-24,,Neumonía,9,Definitivo,ECM452886
2000,all,20-24,,Osteoporosis y fractura patológica,0,Definitivo,ECM38847
2000,all,20-24,,Otras causas externas y sus efectos tardíos,0,Definitivo,ECM40288
2000,all,20-24,,Otras enfermedades de los vasos sanguíneos,4,Definitivo,ECM37838
2000,all,20-24,,Otras enfermedades del corazón,43,Definitivo,ECM37841
2000,all,20-24,,Otras enfermedades del sistema digestivo,9,Definitivo,ECM38181
2000,all,20-24,,Otras enfermedades del sistema genitourinario,0,Definitivo,ECM39091
2000,all,20-24,,Otras enfermedades del sistema nervioso y de los órganos de los sentidos,61,Definitivo,ECM37313
2000,all,20-24,,Otras enfermedades del sistema osteomuscular y del tejido conjuntivo,8,Definitivo,ECM38846
2000,all,20-24,,Otras enfermedades del sistema respiratorio,33,Definitivo,ECM452882
2000,all,20-24,,"Otras enfermedades endocrinas, nutricionales y metabólicas",12,Definitivo,ECM36879
2000,all,20-24,,Otras enfermedades isquémicas del corazón,4,Definitivo,ECM37843
2000,all,20-24,,"Otras malformaciones congénitas, deformidades y anomalías cromosómicas",13,Definitivo,ECM39287
2000,all,20-24,,Otros accidentes,113,Definitivo,ECM40293
2000,all,20-24,,Otros accidentes de transporte,27,Definitivo,ECM40299
2000,all,20-24,,Otros envenenamientos accidentales,20,Definitivo,ECM40294
2000,all,20-24,,Otros trastornos mentales y del comportamiento,3,Definitivo,ECM37117
2000,all,20-24,,Otros tumores de comportamiento incierto o desconocido,8,Definitivo,ECM36410
2000,all,20-24,,Otros tumores malignos de la piel y de los tejidos blandos,16,Definitivo,ECM36429
2000,all,20-24,,Otros tumores malignos de las vías urinarias,0,Definitivo,ECM36419
2000,all,20-24,,Otros tumores malignos digestivos,1,Definitivo,ECM36435
2000,all,20-24,,Otros tumores malignos neurológicos y endocrinos,3,Definitivo,ECM36417
2000,all,20-24,,Otros tumores malignos respiratorios e intratorácicos,3,Definitivo,ECM36432
2000,all,20-24,,"Paro cardíaco, muerte sin asistencia y otra causa desconocida de mortalidad",41,Definitivo,ECM39535
2000,all,20-24,,Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos,4,Definitivo,ECM34114
2000,all,20-24,,"Resto de síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",22,Definitivo,ECM39532
2000,all,20-24,,SIDA,16,Definitivo,ECM34240
2000,all,20-24,,Senilidad,0,Definitivo,ECM39534
2000,all,20-24,,Septicemia,6,Definitivo,ECM34366
2000,all,20-24,,Suicidio y lesiones autoinfligidas,183,Definitivo,ECM40292
2000,all,20-24,,Síndrome inflamatorio multisistémico asociado COVID-19,0,Definitivo,ECM469732
2000,all,20-24,,Síndrome mielodisplásico,0,Definitivo,ECM36411
2000,all,20-24,,Trastornos mentales debidos al uso de alcohol,0,Definitivo,ECM37119
2000,all,20-24,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",2,Definitivo,ECM37118
2000,all,20-24,,"Trastornos mentales orgánicos, senil y presenil",1,Definitivo,ECM37120
2000,all,20-24,,Tuberculosis y sus efectos tardíos,4,Definitivo,ECM34492
2000,all,20-24,,Tumor maligno de la laringe,0,Definitivo,ECM36434
2000,all,20-24,,Tumor maligno de la mama,5,Definitivo,ECM36428
2000,all,20-24,,Tumor maligno de la próstata,1,Definitivo,ECM36423
2000,all,20-24,,"Tumor maligno de la tráquea, de los bronquios y del pulmón",4,Definitivo,ECM36433
2000,all,20-24,,Tumor maligno de la vejiga,0,Definitivo,ECM36420
2000,all,20-24,,Tumor maligno de otras partes del útero,0,Definitivo,ECM36426
2000,all,20-24,,"Tumor maligno de sitios mal definidos, secundarios y de sitios no especificados",11,Definitivo,ECM36416
2000,all,20-24,,Tumor maligno del colon,8,Definitivo,ECM36439
2000,all,20-24,,Tumor maligno del cuello del útero,0,Definitivo,ECM36427
2000,all,20-24,,Tumor maligno del encéfalo,17,Definitivo,ECM36418
2000,all,20-24,,Tumor maligno del estómago,4,Definitivo,ECM36440
2000,all,20-24,,Tumor maligno del esófago,1,Definitivo,ECM36441
2000,all,20-24,,Tumor maligno del hígado y vías biliares intrahepáticas,4,Definitivo,ECM36437
2000,all,20-24,,"Tumor maligno del labio, de la cavidad bucal y de la faringe",5,Definitivo,ECM36442
2000,all,20-24,,Tumor maligno del ovario,3,Definitivo,ECM36425
2000,all,20-24,,Tumor maligno del páncreas,1,Definitivo,ECM36436
2000,all,20-24,,"Tumor maligno del recto, de la porción rectosigmoide y del ano",1,Definitivo,ECM36438
2000,all,20-24,,"Tumor maligno del riñón, excepto pelvis renal",2,Definitivo,ECM36421
2000,all,20-24,,Tumores benignos,0,Definitivo,ECM36412
2000,all,20-24,,Tumores in situ,0,Definitivo,ECM36413
2000,all,20-24,,Tumores malignos de otros órganos genitales femeninos,0,Definitivo,ECM36424
2000,all,20-24,,Tumores malignos de otros órganos genitales masculinos,5,Definitivo,ECM36422
2000,all,20-24,,Tumores malignos del hueso y de los cartílagos articulares,14,Definitivo,ECM36431
2000,all,20-24,,"Tumores malignos del tejido linfático, de los órganos hematopoyéticos y de tejidos afines, excepto leucemia",31,Definitivo,ECM36415
2000,all,20-24,,"VIH+ (portador, evidencias de laboratorio del VIH, ...)",0,Definitivo,ECM34177
2000,all,20-24,,"Úlcera de estómago, duodeno y yeyuno",0,Definitivo,ECM38185
2000,all,20-24,I,Enfermedades infecciosas y parasitarias,34,Definitivo,ECM1416
2000,all,20-24,I-XXII,Todas las causas,1996,Definitivo,ECM1479
2000,all,20-24,II,Tumores,183,Definitivo,ECM1353
2000,all,20-24,III,"Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",8,Definitivo,ECM1290
2000,all,20-24,IV,"Enfermedades endocrinas, nutricionales y metabólicas",13,Definitivo,ECM1227
2000,all,20-24,IX,Enfermedades del sistema circulatorio,99,Definitivo,ECM1038
2000,all,20-24,V,Trastornos mentales y del comportamiento,6,Definitivo,ECM1164
2000,all,20-24,VI-VIII,Enfermedades del sistema nervioso y de los órganos de los sentidos,66,Definitivo,ECM1101
2000,all,20-24,X,Enfermedades del sistema respiratorio,60,Definitivo,ECM975
2000,all,20-24,XI,Enfermedades del sistema digestivo,12,Definitivo,ECM912
2000,all,20-24,XII,Enfermedades de la piel y del tejido subcutáneo,0,Definitivo,ECM849
2000,all,20-24,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,8,Definitivo,ECM786
2000,all,20-24,XIV,Enfermedades del sistema genitourinario,10,Definitivo,ECM723
2000,all,20-24,XV,"Embarazo, parto y puerperio",3,Definitivo,ECM660
2000,all,20-24,XVI,Afecciones originadas en el periodo perinatal,3,Definitivo,ECM597
2000,all,20-24,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",34,Definitivo,ECM534
2000,all,20-24,XVIII,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",63,Definitivo,ECM471
2000,all,20-24,XX,Causas externas de mortalidad,1394,Definitivo,ECM408
2000,all,25-29,,Accidentes de tráfico,683,Definitivo,ECM40287
2000,all,25-29,,"Accidentes por fuego, humo y sustancias calientes",5,Definitivo,ECM40283
2000,all,25-29,,Agresiones (homicidio),52,Definitivo,ECM40278
2000,all,25-29,,"Ahogamiento, sumersión y sofocación accidentales",65,Definitivo,ECM40284
2000,all,25-29,,Artritis reumatoide y osteoartrosis,0,Definitivo,ECM38845
2000,all,25-29,,Asma,4,Definitivo,ECM452878
2000,all,25-29,,Aterosclerosis,0,Definitivo,ECM37830
2000,all,25-29,,COVID-19. Virus identificado,0,Definitivo,ECM462137
2000,all,25-29,,COVID-19. Virus no identificado (sospechoso),0,Definitivo,ECM462071
2000,all,25-29,,Caídas accidentales,53,Definitivo,ECM40285
2000,all,25-29,,Ciertos trastornos que afectan al mecanismo de la inmunidad,2,Definitivo,ECM36751
2000,all,25-29,,Cirrosis y otras enfermedades crónicas del hígado,19,Definitivo,ECM38177
2000,all,25-29,,Complicaciones de la atención médica y quirúrgica,5,Definitivo,ECM40276
2000,all,25-29,,Diabetes mellitus,8,Definitivo,ECM36878
2000,all,25-29,,Enfermedad de Alzheimer,0,Definitivo,ECM37311
2000,all,25-29,,Enfermedad meningocócica,1,Definitivo,ECM34428
2000,all,25-29,,Enfermedad vascular intestinal,2,Definitivo,ECM38178
2000,all,25-29,,Enfermedades cardíacas reumáticas crónicas,3,Definitivo,ECM37837
2000,all,25-29,,Enfermedades cerebrovasculares,34,Definitivo,ECM37831
2000,all,25-29,,Enfermedades crónicas de las vías respiratorias inferiores (excepto asma),2,Definitivo,ECM452879
2000,all,25-29,,Enfermedades de la sangre y de los órganos hematopoyéticos,9,Definitivo,ECM36752
2000,all,25-29,,Enfermedades de los órganos genitales femeninos y trastornos de la mama,0,Definitivo,ECM39088
2000,all,25-29,,Enfermedades de los órganos genitales masculinos,0,Definitivo,ECM39089
2000,all,25-29,,Enfermedades del riñón y del uréter,6,Definitivo,ECM39090
2000,all,25-29,,Enfermedades hipertensivas,2,Definitivo,ECM37836
2000,all,25-29,,Enfermedades infecciosas intestinales,1,Definitivo,ECM34554
2000,all,25-29,,Enteritis y colitis no infecciosas,0,Definitivo,ECM38179
2000,all,25-29,,Envenenamiento accidental por psicofármacos y drogas de abuso,136,Definitivo,ECM40282
2000,all,25-29,,Eventos de intención no determinada,10,Definitivo,ECM40277
2000,all,25-29,,Hepatitis vírica,3,Definitivo,ECM34302
2000,all,25-29,,Infarto agudo de miocardio,34,Definitivo,ECM37835
2000,all,25-29,,Influenza (gripe) (incluye gripe aviar y gripe A),0,Definitivo,ECM452881
2000,all,25-29,,Insuficiencia cardíaca,18,Definitivo,ECM37833
2000,all,25-29,,Insuficiencia respiratoria,14,Definitivo,ECM452877
2000,all,25-29,,Leucemia,42,Definitivo,ECM36381
2000,all,25-29,,Malformaciones congénitas del sistema circulatorio,13,Definitivo,ECM39285
2000,all,25-29,,Malformaciones congénitas del sistema nervioso,1,Definitivo,ECM39286
2000,all,25-29,,Melanoma maligno de la piel,10,Definitivo,ECM36397
2000,all,25-29,,Meningitis (otras en 003),1,Definitivo,ECM37312
2000,all,25-29,,Muerte súbita infantil,0,Definitivo,ECM39529
2000,all,25-29,,Neumonía,11,Definitivo,ECM452880
2000,all,25-29,,Osteoporosis y fractura patológica,0,Definitivo,ECM38844
2000,all,25-29,,Otras causas externas y sus efectos tardíos,0,Definitivo,ECM40275
2000,all,25-29,,Otras enfermedades de los vasos sanguíneos,9,Definitivo,ECM37829
2000,all,25-29,,Otras enfermedades del corazón,44,Definitivo,ECM37832
2000,all,25-29,,Otras enfermedades del sistema digestivo,13,Definitivo,ECM38176
2000,all,25-29,,Otras enfermedades del sistema genitourinario,1,Definitivo,ECM39087
2000,all,25-29,,Otras enfermedades del sistema nervioso y de los órganos de los sentidos,68,Definitivo,ECM37310
2000,all,25-29,,Otras enfermedades del sistema osteomuscular y del tejido conjuntivo,3,Definitivo,ECM38843
2000,all,25-29,,Otras enfermedades del sistema respiratorio,44,Definitivo,ECM452876
2000,all,25-29,,"Otras enfermedades endocrinas, nutricionales y metabólicas",12,Definitivo,ECM36877
2000,all,25-29,,Otras enfermedades isquémicas del corazón,4,Definitivo,ECM37834
2000,all,25-29,,"Otras malformaciones congénitas, deformidades y anomalías cromosómicas",10,Definitivo,ECM39284
2000,all,25-29,,Otros accidentes,111,Definitivo,ECM40280
2000,all,25-29,,Otros accidentes de transporte,36,Definitivo,ECM40286
2000,all,25-29,,Otros envenenamientos accidentales,15,Definitivo,ECM40281
2000,all,25-29,,Otros trastornos mentales y del comportamiento,2,Definitivo,ECM37113
2000,all,25-29,,Otros tumores de comportamiento incierto o desconocido,15,Definitivo,ECM36377
2000,all,25-29,,Otros tumores malignos de la piel y de los tejidos blandos,12,Definitivo,ECM36396
2000,all,25-29,,Otros tumores malignos de las vías urinarias,0,Definitivo,ECM36386
2000,all,25-29,,Otros tumores malignos digestivos,1,Definitivo,ECM36402
2000,all,25-29,,Otros tumores malignos neurológicos y endocrinos,5,Definitivo,ECM36384
2000,all,25-29,,Otros tumores malignos respiratorios e intratorácicos,4,Definitivo,ECM36399
2000,all,25-29,,"Paro cardíaco, muerte sin asistencia y otra causa desconocida de mortalidad",65,Definitivo,ECM39531
2000,all,25-29,,Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos,8,Definitivo,ECM34113
2000,all,25-29,,"Resto de síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",17,Definitivo,ECM39528
2000,all,25-29,,SIDA,118,Definitivo,ECM34239
2000,all,25-29,,Senilidad,0,Definitivo,ECM39530
