year,ref_date,sex,age_label,population
2004,2004-07-01,all,89 años,72934
2004,2004-07-01,all,9 años,391068
2004,2004-07-01,all,90 años,61015
2004,2004-07-01,all,91 años,49795
2004,2004-07-01,all,92 años,39104
2004,2004-07-01,all,93 años,29796
2004,2004-07-01,all,94 años,22326
2004,2004-07-01,all,95 años,15778
2004,2004-07-01,all,96 años,11123
2004,2004-07-01,all,97 años,7723
2004,2004-07-01,all,98 años,5187
2004,2004-07-01,all,99 años,3313
2004,2004-07-01,all,Todas las edades,42859172
2004,2004-07-01,female,0 años,214458
2004,2004-07-01,female,1 año,212060
2004,2004-07-01,female,10 años,195092
2004,2004-07-01,female,100 y más años,3916
2004,2004-07-01,female,11 años,203096
2004,2004-07-01,female,12 años,206311
2004,2004-07-01,female,13 años,207347
2004,2004-07-01,female,14 años,211511
2004,2004-07-01,female,15 años,215614
2004,2004-07-01,female,16 años,219342
2004,2004-07-01,female,17 años,224905
2004,2004-07-01,female,18 años,234267
2004,2004-07-01,female,19 años,246312
2004,2004-07-01,female,2 años,208141
2004,2004-07-01,female,20 años,259183
2004,2004-07-01,female,21 años,275614
2004,2004-07-01,female,22 años,293935
2004,2004-07-01,female,23 años,312349
2004,2004-07-01,female,24 años,329191
2004,2004-07-01,female,25 años,345209
2004,2004-07-01,female,26 años,357730
2004,2004-07-01,female,27 años,366332
2004,2004-07-01,female,28 años,370867
2004,2004-07-01,female,29 años,369329
2004,2004-07-01,female,3 años,205489
2004,2004-07-01,female,30 años,364463
2004,2004-07-01,female,31 años,359984
2004,2004-07-01,female,32 años,357121
2004,2004-07-01,female,33 años,352732
2004,2004-07-01,female,34 años,349871
2004,2004-07-01,female,35 años,348389
2004,2004-07-01,female,36 años,349840
2004,2004-07-01,female,37 años,348769
2004,2004-07-01,female,38 años,345625
2004,2004-07-01,female,39 años,348598
2004,2004-07-01,female,4 años,199874
2004,2004-07-01,female,40 años,343544
2004,2004-07-01,female,41 años,330585
2004,2004-07-01,female,42 años,322835
2004,2004-07-01,female,43 años,321366
2004,2004-07-01,female,44 años,318863
2004,2004-07-01,female,45 años,311883
2004,2004-07-01,female,46 años,305748
2004,2004-07-01,female,47 años,292779
2004,2004-07-01,female,48 años,279057
2004,2004-07-01,female,49 años,269671
2004,2004-07-01,female,5 años,194010
2004,2004-07-01,female,50 años,264104
2004,2004-07-01,female,51 años,263614
2004,2004-07-01,female,52 años,255246
2004,2004-07-01,female,53 años,244942
2004,2004-07-01,female,54 años,248483
2004,2004-07-01,female,55 años,260663
2004,2004-07-01,female,56 años,255472
2004,2004-07-01,female,57 años,239577
2004,2004-07-01,female,58 años,241523
2004,2004-07-01,female,59 años,242004
2004,2004-07-01,female,6 años,190552
2004,2004-07-01,female,60 años,234776
2004,2004-07-01,female,61 años,217993
2004,2004-07-01,female,62 años,194880
2004,2004-07-01,female,63 años,210155
2004,2004-07-01,female,64 años,195689
2004,2004-07-01,female,65 años,169264
2004,2004-07-01,female,66 años,191425
2004,2004-07-01,female,67 años,214577
2004,2004-07-01,female,68 años,222109
2004,2004-07-01,female,69 años,217292
2004,2004-07-01,female,7 años,189315
2004,2004-07-01,female,70 años,220032
2004,2004-07-01,female,71 años,221557
2004,2004-07-01,female,72 años,213949
2004,2004-07-01,female,73 años,209196
2004,2004-07-01,female,74 años,203558
2004,2004-07-01,female,75 años,195214
2004,2004-07-01,female,76 años,186058
2004,2004-07-01,female,77 años,177203
2004,2004-07-01,female,78 años,170257
2004,2004-07-01,female,79 años,160752
2004,2004-07-01,female,8 años,188692
2004,2004-07-01,female,80 años,151432
2004,2004-07-01,female,81 años,143315
2004,2004-07-01,female,82 años,131067
2004,2004-07-01,female,83 años,116213
2004,2004-07-01,female,84 años,100258
2004,2004-07-01,female,85 años,86345
2004,2004-07-01,female,85 y más años,524272
2004,2004-07-01,female,86 años,77539
2004,2004-07-01,female,87 años,67213
2004,2004-07-01,female,88 años,58821
2004,2004-07-01,female,89 años,51420
2004,2004-07-01,female,9 años,190149
2004,2004-07-01,female,90 años,43550
2004,2004-07-01,female,91 años,35855
2004,2004-07-01,female,92 años,28403
2004,2004-07-01,female,93 años,21870
2004,2004-07-01,female,94 años,16571
2004,2004-07-01,female,95 años,11776
2004,2004-07-01,female,96 años,8402
2004,2004-07-01,female,97 años,5937
2004,2004-07-01,female,98 años,4054
2004,2004-07-01,female,99 años,2601
2004,2004-07-01,female,Todas las edades,21766121
2004,2004-07-01,male,0 años,228309
2004,2004-07-01,male,1 año,224753
2004,2004-07-01,male,10 años,206477
2004,2004-07-01,male,100 y más años,1151
2004,2004-07-01,male,11 años,214469
2004,2004-07-01,male,12 años,218163
2004,2004-07-01,male,13 años,219623
2004,2004-07-01,male,14 años,223719
2004,2004-07-01,male,15 años,228108
2004,2004-07-01,male,16 años,232045
2004,2004-07-01,male,17 años,237576
2004,2004-07-01,male,18 años,246923
2004,2004-07-01,male,19 años,259025
2004,2004-07-01,male,2 años,219223
2004,2004-07-01,male,20 años,271382
2004,2004-07-01,male,21 años,288118
2004,2004-07-01,male,22 años,308354
2004,2004-07-01,male,23 años,327959
2004,2004-07-01,male,24 años,345453
2004,2004-07-01,male,25 años,364215
2004,2004-07-01,male,26 años,379737
2004,2004-07-01,male,27 años,388964
2004,2004-07-01,male,28 años,394078
2004,2004-07-01,male,29 años,392760
2004,2004-07-01,male,3 años,216277
2004,2004-07-01,male,30 años,387356
2004,2004-07-01,male,31 años,382723
2004,2004-07-01,male,32 años,378684
2004,2004-07-01,male,33 años,373300
2004,2004-07-01,male,34 años,368616
2004,2004-07-01,male,35 años,364641
2004,2004-07-01,male,36 años,363750
2004,2004-07-01,male,37 años,360796
2004,2004-07-01,male,38 años,355689
2004,2004-07-01,male,39 años,356490
2004,2004-07-01,male,4 años,210925
2004,2004-07-01,male,40 años,350734
2004,2004-07-01,male,41 años,336454
2004,2004-07-01,male,42 años,326260
2004,2004-07-01,male,43 años,323485
2004,2004-07-01,male,44 años,320265
2004,2004-07-01,male,45 años,312379
2004,2004-07-01,male,46 años,305351
2004,2004-07-01,male,47 años,291511
2004,2004-07-01,male,48 años,277197
2004,2004-07-01,male,49 años,266355
2004,2004-07-01,male,5 años,204924
2004,2004-07-01,male,50 años,260552
2004,2004-07-01,male,51 años,261145
2004,2004-07-01,male,52 años,251948
2004,2004-07-01,male,53 años,240416
2004,2004-07-01,male,54 años,241707
2004,2004-07-01,male,55 años,251621
2004,2004-07-01,male,56 años,246357
2004,2004-07-01,male,57 años,229364
2004,2004-07-01,male,58 años,229319
2004,2004-07-01,male,59 años,228617
2004,2004-07-01,male,6 años,201423
2004,2004-07-01,male,60 años,221309
2004,2004-07-01,male,61 años,205159
2004,2004-07-01,male,62 años,182813
2004,2004-07-01,male,63 años,195441
2004,2004-07-01,male,64 años,178197
2004,2004-07-01,male,65 años,151096
2004,2004-07-01,male,66 años,170575
2004,2004-07-01,male,67 años,187349
2004,2004-07-01,male,68 años,191654
2004,2004-07-01,male,69 años,186892
2004,2004-07-01,male,7 años,199156
2004,2004-07-01,male,70 años,186412
2004,2004-07-01,male,71 años,184930
2004,2004-07-01,male,72 años,176198
2004,2004-07-01,male,73 años,167846
2004,2004-07-01,male,74 años,158714
2004,2004-07-01,male,75 años,148601
2004,2004-07-01,male,76 años,138029
2004,2004-07-01,male,77 años,128142
2004,2004-07-01,male,78 años,118858
2004,2004-07-01,male,79 años,108107
2004,2004-07-01,male,8 años,198735
2004,2004-07-01,male,80 años,99265
2004,2004-07-01,male,81 años,89752
2004,2004-07-01,male,82 años,79523
2004,2004-07-01,male,83 años,66888
2004,2004-07-01,male,84 años,52742
2004,2004-07-01,male,85 años,42578
2004,2004-07-01,male,85 y más años,223686
2004,2004-07-01,male,86 años,36140
2004,2004-07-01,male,87 años,30411
2004,2004-07-01,male,88 años,25751
2004,2004-07-01,male,89 años,21514
2004,2004-07-01,male,9 años,200919
2004,2004-07-01,male,90 años,17465
2004,2004-07-01,male,91 años,13940
2004,2004-07-01,male,92 años,10701
2004,2004-07-01,male,93 años,7927
2004,2004-07-01,male,94 años,5755
2004,2004-07-01,male,95 años,4002
2004,2004-07-01,male,96 años,2721
2004,2004-07-01,male,97 años,1786
2004,2004-07-01,male,98 años,1133
2004,2004-07-01,male,99 años,711
2004,2004-07-01,male,Todas las edades,21093052
2005,2005-01-01,all,0 años,455204
2005,2005-01-01,all,1 año,448587
2005,2005-01-01,all,10 años,396609
2005,2005-01-01,all,100 y más años,5065
2005,2005-01-01,all,11 años,412873
2005,2005-01-01,all,12 años,428598
2005,2005-01-01,all,13 años,426752
2005,2005-01-01,all,14 años,433533
2005,2005-01-01,all,15 años,443543
2005,2005-01-01,all,16 años,451088
2005,2005-01-01,all,17 años,459840
2005,2005-01-01,all,18 años,475809
2005,2005-01-01,all,19 años,500937
2005,2005-01-01,all,2 años,430777
2005,2005-01-01,all,20 años,527757
2005,2005-01-01,all,21 años,554208
2005,2005-01-01,all,22 años,596799
2005,2005-01-01,all,23 años,633486
2005,2005-01-01,all,24 años,674412
2005,2005-01-01,all,25 años,703213
2005,2005-01-01,all,26 años,743965
2005,2005-01-01,all,27 años,758535
2005,2005-01-01,all,28 años,777937
2005,2005-01-01,all,29 años,776085
2005,2005-01-01,all,3 años,429195
2005,2005-01-01,all,30 años,771189
2005,2005-01-01,all,31 años,753885
2005,2005-01-01,all,32 años,751511
2005,2005-01-01,all,33 años,739071
2005,2005-01-01,all,34 años,731267
2005,2005-01-01,all,35 años,723476
2005,2005-01-01,all,36 años,719260
2005,2005-01-01,all,37 años,723476
2005,2005-01-01,all,38 años,709422
2005,2005-01-01,all,39 años,705497
2005,2005-01-01,all,4 años,420084
2005,2005-01-01,all,40 años,716343
2005,2005-01-01,all,41 años,683080
2005,2005-01-01,all,42 años,660948
2005,2005-01-01,all,43 años,646361
2005,2005-01-01,all,44 años,651739
2005,2005-01-01,all,45 años,634458
2005,2005-01-01,all,46 años,621523
2005,2005-01-01,all,47 años,607386
2005,2005-01-01,all,48 años,567154
2005,2005-01-01,all,49 años,550798
2005,2005-01-01,all,5 años,407838
2005,2005-01-01,all,50 años,526025
2005,2005-01-01,all,51 años,527426
2005,2005-01-01,all,52 años,525715
2005,2005-01-01,all,53 años,491773
2005,2005-01-01,all,54 años,481835
2005,2005-01-01,all,55 años,501191
2005,2005-01-01,all,56 años,525625
2005,2005-01-01,all,57 años,480080
2005,2005-01-01,all,58 años,459579
2005,2005-01-01,all,59 años,483358
2005,2005-01-01,all,6 años,396322
2005,2005-01-01,all,60 años,459059
2005,2005-01-01,all,61 años,454119
2005,2005-01-01,all,62 años,392665
2005,2005-01-01,all,63 años,362931
2005,2005-01-01,all,64 años,447913
2005,2005-01-01,all,65 años,299362
2005,2005-01-01,all,66 años,340621
2005,2005-01-01,all,67 años,381518
2005,2005-01-01,all,68 años,419287
2005,2005-01-01,all,69 años,404478
2005,2005-01-01,all,7 años,394122
2005,2005-01-01,all,70 años,399640
2005,2005-01-01,all,71 años,407948
2005,2005-01-01,all,72 años,398723
2005,2005-01-01,all,73 años,374740
2005,2005-01-01,all,74 años,371835
2005,2005-01-01,all,75 años,344500
2005,2005-01-01,all,76 años,334165
2005,2005-01-01,all,77 años,304479
2005,2005-01-01,all,78 años,295952
2005,2005-01-01,all,79 años,271264
2005,2005-01-01,all,8 años,389470
2005,2005-01-01,all,80 años,254907
2005,2005-01-01,all,81 años,234392
2005,2005-01-01,all,82 años,219078
2005,2005-01-01,all,83 años,189031
2005,2005-01-01,all,84 años,164369
2005,2005-01-01,all,85 años,129681
2005,2005-01-01,all,85 y más años,759592
2005,2005-01-01,all,86 años,116664
2005,2005-01-01,all,87 años,99258
2005,2005-01-01,all,88 años,85034
2005,2005-01-01,all,89 años,73376
2005,2005-01-01,all,9 años,391740
2005,2005-01-01,all,90 años,62192
2005,2005-01-01,all,91 años,50377
2005,2005-01-01,all,92 años,40621
2005,2005-01-01,all,93 años,30063
2005,2005-01-01,all,94 años,23046
2005,2005-01-01,all,95 años,16332
2005,2005-01-01,all,96 años,11185
2005,2005-01-01,all,97 años,7978
2005,2005-01-01,all,98 años,5219
2005,2005-01-01,all,99 años,3502
2005,2005-01-01,all,Todas las edades,43296335
2005,2005-01-01,female,0 años,220123
2005,2005-01-01,female,1 año,218070
2005,2005-01-01,female,10 años,192686
2005,2005-01-01,female,100 y más años,3918
2005,2005-01-01,female,11 años,200535
2005,2005-01-01,female,12 años,208721
2005,2005-01-01,female,13 años,206983
2005,2005-01-01,female,14 años,210703
2005,2005-01-01,female,15 años,215390
2005,2005-01-01,female,16 años,219239
2005,2005-01-01,female,17 años,223280
2005,2005-01-01,female,18 años,231592
2005,2005-01-01,female,19 años,243935
2005,2005-01-01,female,2 años,209131
2005,2005-01-01,female,20 años,257394
2005,2005-01-01,female,21 años,270716
2005,2005-01-01,female,22 años,291137
2005,2005-01-01,female,23 años,308182
2005,2005-01-01,female,24 años,328349
2005,2005-01-01,female,25 años,341884
2005,2005-01-01,female,26 años,360115
2005,2005-01-01,female,27 años,366421
2005,2005-01-01,female,28 años,376492
2005,2005-01-01,female,29 años,374633
2005,2005-01-01,female,3 años,209682
2005,2005-01-01,female,30 años,372969
2005,2005-01-01,female,31 años,364278
2005,2005-01-01,female,32 años,363471
2005,2005-01-01,female,33 años,358399
2005,2005-01-01,female,34 años,354381
2005,2005-01-01,female,35 años,352487
2005,2005-01-01,female,36 años,351211
2005,2005-01-01,female,37 años,354960
2005,2005-01-01,female,38 años,348326
2005,2005-01-01,female,39 años,348080
2005,2005-01-01,female,4 años,203970
2005,2005-01-01,female,40 años,354105
2005,2005-01-01,female,41 años,337669
2005,2005-01-01,female,42 años,327854
2005,2005-01-01,female,43 años,321855
2005,2005-01-01,female,44 años,324640
2005,2005-01-01,female,45 años,316651
2005,2005-01-01,female,46 años,310545
2005,2005-01-01,female,47 años,304182
2005,2005-01-01,female,48 años,284318
2005,2005-01-01,female,49 años,276560
2005,2005-01-01,female,5 años,198801
2005,2005-01-01,female,50 años,265316
2005,2005-01-01,female,51 años,265113
2005,2005-01-01,female,52 años,264111
2005,2005-01-01,female,53 años,248194
2005,2005-01-01,female,54 años,243468
2005,2005-01-01,female,55 años,255190
2005,2005-01-01,female,56 años,267645
2005,2005-01-01,female,57 años,244746
2005,2005-01-01,female,58 años,235736
2005,2005-01-01,female,59 años,248380
2005,2005-01-01,female,6 años,192261
2005,2005-01-01,female,60 años,236605
2005,2005-01-01,female,61 años,233896
2005,2005-01-01,female,62 años,202818
2005,2005-01-01,female,63 años,187523
2005,2005-01-01,female,64 años,233227
2005,2005-01-01,female,65 años,158463
2005,2005-01-01,female,66 años,180167
2005,2005-01-01,female,67 años,202429
2005,2005-01-01,female,68 años,225998
2005,2005-01-01,female,69 años,217145
2005,2005-01-01,female,7 años,191999
2005,2005-01-01,female,70 años,216137
2005,2005-01-01,female,71 años,222191
2005,2005-01-01,female,72 años,218826
2005,2005-01-01,female,73 años,206797
2005,2005-01-01,female,74 años,208915
2005,2005-01-01,female,75 años,195041
2005,2005-01-01,female,76 años,191922
2005,2005-01-01,female,77 años,176435
2005,2005-01-01,female,78 años,173736
2005,2005-01-01,female,79 años,162028
2005,2005-01-01,female,8 años,189834
2005,2005-01-01,female,80 años,154276
2005,2005-01-01,female,81 años,142976
2005,2005-01-01,female,82 años,137533
2005,2005-01-01,female,83 años,118115
2005,2005-01-01,female,84 años,107692
2005,2005-01-01,female,85 años,86236
2005,2005-01-01,female,85 y más años,532495
2005,2005-01-01,female,86 años,79790
2005,2005-01-01,female,87 años,68402
2005,2005-01-01,female,88 años,59201
2005,2005-01-01,female,89 años,51589
2005,2005-01-01,female,9 años,190568
2005,2005-01-01,female,90 años,44566
2005,2005-01-01,female,91 años,36312
2005,2005-01-01,female,92 años,29615
2005,2005-01-01,female,93 años,22026
2005,2005-01-01,female,94 años,17207
2005,2005-01-01,female,95 años,12215
2005,2005-01-01,female,96 años,8455
2005,2005-01-01,female,97 años,6116
2005,2005-01-01,female,98 años,4085
2005,2005-01-01,female,99 años,2761
2005,2005-01-01,female,Todas las edades,21961052
2005,2005-01-01,male,0 años,235081
2005,2005-01-01,male,1 año,230517
2005,2005-01-01,male,10 años,203923
2005,2005-01-01,male,100 y más años,1147
2005,2005-01-01,male,11 años,212338
2005,2005-01-01,male,12 años,219877
2005,2005-01-01,male,13 años,219769
2005,2005-01-01,male,14 años,222830
2005,2005-01-01,male,15 años,228153
2005,2005-01-01,male,16 años,231849
2005,2005-01-01,male,17 años,236560
2005,2005-01-01,male,18 años,244217
2005,2005-01-01,male,19 años,257002
2005,2005-01-01,male,2 años,221645
2005,2005-01-01,male,20 años,270363
2005,2005-01-01,male,21 años,283492
2005,2005-01-01,male,22 años,305661
2005,2005-01-01,male,23 años,325304
2005,2005-01-01,male,24 años,346063
2005,2005-01-01,male,25 años,361329
2005,2005-01-01,male,26 años,383850
2005,2005-01-01,male,27 años,392114
2005,2005-01-01,male,28 años,401444
2005,2005-01-01,male,29 años,401452
2005,2005-01-01,male,3 años,219513
2005,2005-01-01,male,30 años,398220
2005,2005-01-01,male,31 años,389607
2005,2005-01-01,male,32 años,388040
2005,2005-01-01,male,33 años,380672
2005,2005-01-01,male,34 años,376886
2005,2005-01-01,male,35 años,370989
2005,2005-01-01,male,36 años,368050
2005,2005-01-01,male,37 años,368516
2005,2005-01-01,male,38 años,361095
2005,2005-01-01,male,39 años,357418
2005,2005-01-01,male,4 años,216114
2005,2005-01-01,male,40 años,362238
2005,2005-01-01,male,41 años,345410
2005,2005-01-01,male,42 años,333094
2005,2005-01-01,male,43 años,324505
2005,2005-01-01,male,44 años,327100
2005,2005-01-01,male,45 años,317807
2005,2005-01-01,male,46 años,310978
2005,2005-01-01,male,47 años,303204
2005,2005-01-01,male,48 años,282836
2005,2005-01-01,male,49 años,274238
2005,2005-01-01,male,5 años,209037
2005,2005-01-01,male,50 años,260708
2005,2005-01-01,male,51 años,262313
2005,2005-01-01,male,52 años,261603
2005,2005-01-01,male,53 años,243579
2005,2005-01-01,male,54 años,238367
2005,2005-01-01,male,55 años,246001
2005,2005-01-01,male,56 años,257980
2005,2005-01-01,male,57 años,235335
2005,2005-01-01,male,58 años,223843
2005,2005-01-01,male,59 años,234978
2005,2005-01-01,male,6 años,204061
2005,2005-01-01,male,60 años,222454
2005,2005-01-01,male,61 años,220223
2005,2005-01-01,male,62 años,189848
2005,2005-01-01,male,63 años,175409
2005,2005-01-01,male,64 años,214686
2005,2005-01-01,male,65 años,140899
2005,2005-01-01,male,66 años,160454
2005,2005-01-01,male,67 años,179090
2005,2005-01-01,male,68 años,193289
2005,2005-01-01,male,69 años,187333
2005,2005-01-01,male,7 años,202123
2005,2005-01-01,male,70 años,183503
2005,2005-01-01,male,71 años,185757
2005,2005-01-01,male,72 años,179897
2005,2005-01-01,male,73 años,167944
2005,2005-01-01,male,74 años,162920
2005,2005-01-01,male,75 años,149459
2005,2005-01-01,male,76 años,142243
2005,2005-01-01,male,77 años,128044
2005,2005-01-01,male,78 años,122216
2005,2005-01-01,male,79 años,109237
2005,2005-01-01,male,8 años,199636
2005,2005-01-01,male,80 años,100631
2005,2005-01-01,male,81 años,91417
2005,2005-01-01,male,82 años,81545
2005,2005-01-01,male,83 años,70917
2005,2005-01-01,male,84 años,56676
2005,2005-01-01,male,85 años,43445
2005,2005-01-01,male,85 y más años,227097
2005,2005-01-01,male,86 años,36874
2005,2005-01-01,male,87 años,30856
2005,2005-01-01,male,88 años,25833
2005,2005-01-01,male,89 años,21786
2005,2005-01-01,male,9 años,201172
2005,2005-01-01,male,90 años,17626
2005,2005-01-01,male,91 años,14066
2005,2005-01-01,male,92 años,11006
2005,2005-01-01,male,93 años,8036
2005,2005-01-01,male,94 años,5839
2005,2005-01-01,male,95 años,4117
2005,2005-01-01,male,96 años,2730
2005,2005-01-01,male,97 años,1862
2005,2005-01-01,male,98 años,1134
2005,2005-01-01,male,99 años,740
2005,2005-01-01,male,Todas las edades,21335283
2005,2005-07-01,all,0 años,456377
2005,2005-07-01,all,1 año,454879
2005,2005-07-01,all,10 años,396815
2005,2005-07-01,all,100 y más años,5196
2005,2005-07-01,all,11 años,407450
2005,2005-07-01,all,12 años,423425
2005,2005-07-01,all,13 años,430302
2005,2005-07-01,all,14 años,432759
2005,2005-07-01,all,15 años,441233
2005,2005-07-01,all,16 años,450525
2005,2005-07-01,all,17 años,459749
2005,2005-07-01,all,18 años,473516
2005,2005-07-01,all,19 años,495715
2005,2005-07-01,all,2 años,442571
2005,2005-07-01,all,20 años,523286
2005,2005-07-01,all,21 años,551075
2005,2005-07-01,all,22 años,586610
2005,2005-07-01,all,23 años,627125
2005,2005-07-01,all,24 años,666641
2005,2005-07-01,all,25 años,701659
2005,2005-07-01,all,26 años,735965
2005,2005-07-01,all,27 años,763245
2005,2005-07-01,all,28 años,779796
2005,2005-07-01,all,29 años,787830
2005,2005-07-01,all,3 años,432428
2005,2005-07-01,all,30 años,783757
2005,2005-07-01,all,31 años,771993
2005,2005-07-01,all,32 años,761490
2005,2005-07-01,all,33 años,753554
2005,2005-07-01,all,34 años,743162
2005,2005-07-01,all,35 años,734980
2005,2005-07-01,all,36 años,728509
2005,2005-07-01,all,37 años,728234
2005,2005-07-01,all,38 años,722527
2005,2005-07-01,all,39 años,712812
2005,2005-07-01,all,4 años,427148
2005,2005-07-01,all,40 años,715997
2005,2005-07-01,all,41 años,704493
2005,2005-07-01,all,42 años,676395
2005,2005-07-01,all,43 años,657655
2005,2005-07-01,all,44 años,652828
2005,2005-07-01,all,45 años,646560
2005,2005-07-01,all,46 años,631181
2005,2005-07-01,all,47 años,617369
2005,2005-07-01,all,48 años,589766
2005,2005-07-01,all,49 años,561150
2005,2005-07-01,all,5 años,416886
2005,2005-07-01,all,50 años,540324
2005,2005-07-01,all,51 años,528434
2005,2005-07-01,all,52 años,528079
2005,2005-07-01,all,53 años,510030
2005,2005-07-01,all,54 años,487881
2005,2005-07-01,all,55 años,492463
2005,2005-07-01,all,56 años,514267
2005,2005-07-01,all,57 años,503617
2005,2005-07-01,all,58 años,470517
2005,2005-07-01,all,59 años,471894
2005,2005-07-01,all,6 años,404940
2005,2005-07-01,all,60 años,471505
2005,2005-07-01,all,61 años,456787
2005,2005-07-01,all,62 años,423392
2005,2005-07-01,all,63 años,377673
2005,2005-07-01,all,64 años,404944
2005,2005-07-01,all,65 años,373000
2005,2005-07-01,all,66 años,319265
2005,2005-07-01,all,67 años,359889
2005,2005-07-01,all,68 años,398581
2005,2005-07-01,all,69 años,409540
2005,2005-07-01,all,7 años,398030
2005,2005-07-01,all,70 años,399366
2005,2005-07-01,all,71 años,400625
2005,2005-07-01,all,72 años,399661
2005,2005-07-01,all,73 años,382646
2005,2005-07-01,all,74 años,368676
2005,2005-07-01,all,75 años,353173
2005,2005-07-01,all,76 años,334022
2005,2005-07-01,all,77 años,313627
2005,2005-07-01,all,78 años,294015
2005,2005-07-01,all,79 años,276855
2005,2005-07-01,all,8 años,394706
2005,2005-07-01,all,80 años,255979
2005,2005-07-01,all,81 años,237165
2005,2005-07-01,all,82 años,218775
2005,2005-07-01,all,83 años,195908
2005,2005-07-01,all,84 años,168780
2005,2005-07-01,all,85 años,139599
2005,2005-07-01,all,85 y más años,770781
2005,2005-07-01,all,86 años,116098
2005,2005-07-01,all,87 años,100892
2005,2005-07-01,all,88 años,85358
2005,2005-07-01,all,89 años,72734
2005,2005-07-01,all,9 años,393379
2005,2005-07-01,all,90 años,61544
2005,2005-07-01,all,91 años,50545
2005,2005-07-01,all,92 años,40379
2005,2005-07-01,all,93 años,30894
2005,2005-07-01,all,94 años,22848
2005,2005-07-01,all,95 años,16712
2005,2005-07-01,all,96 años,11472
2005,2005-07-01,all,97 años,7832
2005,2005-07-01,all,98 años,5263
2005,2005-07-01,all,99 años,3414
2005,2005-07-01,all,Todas las edades,43662613
2005,2005-07-01,female,0 años,221161
2005,2005-07-01,female,1 año,220729
2005,2005-07-01,female,10 años,192873
2005,2005-07-01,female,100 y más años,4020
2005,2005-07-01,female,11 años,197882
2005,2005-07-01,female,12 años,205907
2005,2005-07-01,female,13 años,209066
2005,2005-07-01,female,14 años,210036
2005,2005-07-01,female,15 años,214249
2005,2005-07-01,female,16 años,218731
2005,2005-07-01,female,17 años,223234
2005,2005-07-01,female,18 años,230217
2005,2005-07-01,female,19 años,241420
2005,2005-07-01,female,2 años,215137
2005,2005-07-01,female,20 años,255031
2005,2005-07-01,female,21 años,268792
2005,2005-07-01,female,22 años,285965
2005,2005-07-01,female,23 años,305015
2005,2005-07-01,female,24 años,323763
2005,2005-07-01,female,25 años,340510
2005,2005-07-01,female,26 años,356078
2005,2005-07-01,female,27 años,368054
2005,2005-07-01,female,28 años,375995
2005,2005-07-01,female,29 años,379769
2005,2005-07-01,female,3 años,210616
2005,2005-07-01,female,30 años,377667
2005,2005-07-01,female,31 años,372255
2005,2005-07-01,female,32 años,367341
2005,2005-07-01,female,33 años,364196
2005,2005-07-01,female,34 años,359477
2005,2005-07-01,female,35 años,356422
2005,2005-07-01,female,36 años,354710
2005,2005-07-01,female,37 años,355850
2005,2005-07-01,female,38 años,354112
2005,2005-07-01,female,39 años,350393
2005,2005-07-01,female,4 años,208022
2005,2005-07-01,female,40 años,353221
2005,2005-07-01,female,41 años,347948
2005,2005-07-01,female,42 años,334663
2005,2005-07-01,female,43 años,326586
2005,2005-07-01,female,44 años,324900
2005,2005-07-01,female,45 años,322177
2005,2005-07-01,female,46 años,315069
2005,2005-07-01,female,47 años,308788
2005,2005-07-01,female,48 años,295496
2005,2005-07-01,female,49 años,281506
2005,2005-07-01,female,5 años,202758
2005,2005-07-01,female,50 años,271922
2005,2005-07-01,female,51 años,266161
2005,2005-07-01,female,52 años,265471
2005,2005-07-01,female,53 años,256920
2005,2005-07-01,female,54 años,246523
2005,2005-07-01,female,55 años,250004
2005,2005-07-01,female,56 años,262069
2005,2005-07-01,female,57 años,256805
2005,2005-07-01,female,58 años,240844
2005,2005-07-01,female,59 años,242518
2005,2005-07-01,female,6 años,196876
2005,2005-07-01,female,60 años,242889
2005,2005-07-01,female,61 años,235623
2005,2005-07-01,female,62 años,218636
2005,2005-07-01,female,63 años,195366
2005,2005-07-01,female,64 años,210434
2005,2005-07-01,female,65 años,195814
2005,2005-07-01,female,66 años,169203
2005,2005-07-01,female,67 años,191068
2005,2005-07-01,female,68 años,213773
2005,2005-07-01,female,69 años,220892
2005,2005-07-01,female,7 años,193482
2005,2005-07-01,female,70 años,215792
2005,2005-07-01,female,71 años,218123
2005,2005-07-01,female,72 años,219251
2005,2005-07-01,female,73 años,211365
2005,2005-07-01,female,74 años,206181
2005,2005-07-01,female,75 años,200093
2005,2005-07-01,female,76 años,191390
2005,2005-07-01,female,77 años,181864
2005,2005-07-01,female,78 años,172478
2005,2005-07-01,female,79 años,164922
2005,2005-07-01,female,8 años,192322
2005,2005-07-01,female,80 años,154930
2005,2005-07-01,female,81 años,145078
2005,2005-07-01,female,82 años,136241
2005,2005-07-01,female,83 años,123622
2005,2005-07-01,female,84 años,108666
2005,2005-07-01,female,85 años,92750
2005,2005-07-01,female,85 y más años,539715
2005,2005-07-01,female,86 años,78779
2005,2005-07-01,female,87 años,69744
2005,2005-07-01,female,88 años,59559
2005,2005-07-01,female,89 años,51213
2005,2005-07-01,female,9 años,191535
2005,2005-07-01,female,90 años,43939
2005,2005-07-01,female,91 años,36553
2005,2005-07-01,female,92 años,29438
2005,2005-07-01,female,93 años,22723
2005,2005-07-01,female,94 años,17001
2005,2005-07-01,female,95 años,12588
2005,2005-07-01,female,96 años,8680
2005,2005-07-01,female,97 años,5971
2005,2005-07-01,female,98 años,4070
2005,2005-07-01,female,99 años,2687
